,종목코드,시가총액,연도,종목명,기업구분
2691,24090,61776000000,2008,디씨엠,S
2692,4450,61619786500,2008,삼화왕관,S
2693,33530,60564378600,2008,세종공업,S
2694,12610,59840000000,2008,경인양행,S
2695,14990,59816989925,2008,인디에프,S
2696,75180,59040000000,2008,새론오토모티브,S
2697,14680,58735014000,2008,한솔케미칼,S
2698,3850,58164000000,2008,보령,S
2699,78000,58022181880,2008,텔코웨어,S
2700,8970,57312718515,2008,동양철관,S
2701,8490,57147948000,2008,서흥,S
2702,2170,56400000000,2008,삼양통상,S
2703,650,56168346000,2008,천일고속,S
2704,3350,55002000000,2008,한국화장품제조,S
2705,34300,54600000000,2008,신세계건설,S
2706,7280,53400000000,2008,한국특강,S
2707,24720,51794425675,2008,한국콜마홀딩스,S
2708,300,51698260595,2008,대유플러스,S
2709,10820,50891324000,2008,퍼스텍,S
2710,7860,50649371105,2008,서연,S
2711,9310,49999659550,2008,참엔지니어링,S
2712,850,48400000000,2008,화천기공,S
2713,3010,47852112000,2008,혜인,S
2714,950,47796000000,2008,전방,S
2715,90350,47600000000,2008,노루페인트,S
2716,7210,47443520000,2008,벽산,S
2717,4140,47245114150,2008,동방,S
2718,2360,46676166600,2008,SH에너지화학,S
2719,9470,45106252400,2008,삼화전기,S
2720,10600,44866396080,2008,웰바이오텍,S
2721,6660,44694727000,2008,삼성공조,S
2722,23960,44218986790,2008,에쓰씨엔지니어링,S
2723,3220,43990373000,2008,대원제약,S
2724,8420,43467430600,2008,문배철강,S
2725,92200,43183000000,2008,디아이씨,S
2726,2920,43092649800,2008,유성기업,S
2727,2070,42581259000,2008,비비안,S
2728,11280,42483564000,2008,태림포장,S
2729,25560,42290905000,2008,미래산업,S
2730,2810,42241798765,2008,삼영무역,S
2731,9450,41932800000,2008,경동나비엔,S
2732,6740,41736000000,2008,영풍제지,S
2733,7110,41439286350,2008,일신석재,S
2734,90370,41400000000,2008,메타랩스,S
2735,6490,41335948600,2008,인스코비,S
2736,25750,40947341250,2008,한솔홈데코,S
2737,3080,40840800000,2008,성보화학,S
2738,1780,40799041800,2008,알루코,S
2739,7660,40712066780,2008,이수페타시스,S
2740,23150,40600000000,2008,MH에탄올,S
2741,12200,39772000000,2008,계양전기,S
2742,5720,39767409000,2008,넥센,S
2743,9190,39695310000,2008,대양금속,S
2744,77500,39432453830,2008,유니퀘스트,S
2745,9180,39346676640,2008,한솔로지스틱스,S
2746,220,39070715000,2008,유유제약,S
2747,36580,38322726435,2008,팜스코,S
2748,14580,37513016000,2008,태경비케이,S
2749,2450,37381386010,2008,삼익악기,S
2750,10690,37380000000,2008,화신,S
2751,9770,37312000000,2008,삼정펄프,S
2752,14280,37051005320,2008,금강공업,S
2753,8250,36718058160,2008,이건산업,S
2754,17550,36324424800,2008,수산중공업,S
2755,18470,36261600000,2008,조일알미늄,S
2756,8350,35781538560,2008,남선알미늄,S
2757,6980,35535000000,2008,우성,S
2758,13520,33442706780,2008,화승코퍼레이션,S
2759,520,33440000000,2008,삼일제약,S
2760,2310,32987463600,2008,아세아제지,S
2761,17180,32946000000,2008,명문제약,S
2762,23800,32897477760,2008,인지컨트롤스,S
2763,7810,32878749150,2008,코리아써키트,S
2764,5420,32617244505,2008,코스모화학,S
2765,11420,32573223840,2008,갤럭시아에스엠,S
2766,6890,32480000000,2008,태경케미컬,S
2767,4700,32314810680,2008,조광피혁,S
2768,2710,32265000000,2008,TCC스틸,S
2769,4720,32253255570,2008,팜젠사이언스,S
2770,7610,32249080885,2008,선도전기,S
2771,6340,31788942180,2008,대원전선,S
2772,83420,31500000000,2008,그린케미칼,S
2773,11000,30982594500,2008,진원생명과학,S
2774,26940,30800000000,2008,부국철강,S
2775,3160,29741359675,2008,디아이,S
2776,6090,29604400000,2008,사조오양,S
2777,11090,29558100000,2008,에넥스,S
2778,58730,28910000000,2008,다스코,S
2779,890,28633163000,2008,보해양조,S
2780,12800,27914565000,2008,대창,S
2781,25890,27593062400,2008,한국주강,S
2782,25820,27255230000,2008,이구산업,S
2783,2870,26883240300,2008,신풍,S
2784,13700,26594692920,2008,까뮤이앤씨,S
2785,14530,26048000000,2008,극동유화,S
2786,16590,25926066960,2008,신대양제지,S
2787,17040,25815277050,2008,광명전기,S
2788,68290,25800000000,2008,삼성출판사,S
2789,13360,25696915200,2008,일성건설,S
2790,11500,25632000000,2008,한농화성,S
2791,590,25620000000,2008,CS홀딩스,S
2792,41650,25551025500,2008,상신브레이크,S
2793,2210,25396054330,2008,동성제약,S
2794,4270,25348512000,2008,남성,S
2795,10660,24530000000,2008,화천기계,S
2796,8600,24306702320,2008,윌비스,S
2797,11330,24131841300,2008,유니켐,S
2798,27740,23725586295,2008,마니커,S
2799,14440,23600000000,2008,영보화학,S
2800,3280,23594862850,2008,흥아해운,S
2801,2720,23079523830,2008,국제약품,S
2802,10770,22888854290,2008,평화홀딩스,S
2803,23450,22743493150,2008,동남합성,S
2804,63160,22486802700,2008,종근당바이오,S
2805,14160,22322586550,2008,대영포장,S
2806,1620,22120996800,2008,케이비아이동국실업,S
2807,15020,22068574000,2008,이스타코,S
2808,6110,22000000000,2008,삼아알미늄,S
2809,1070,21995000000,2008,대한방직,S
2810,4540,21900044550,2008,깨끗한나라,S
2811,4910,21696000000,2008,조광페인트,S
2812,10040,21056100200,2008,한국내화,S
2813,17370,21000000000,2008,우신시스템,S
2814,4830,20854400000,2008,덕성,S
2815,1360,20795868420,2008,삼성제약,S
2816,16090,20603451050,2008,대현,S
2817,24900,20353112500,2008,덕양산업,S
2818,9810,20082938400,2008,플레이그램,S
2819,31820,19588651590,2008,콤텍시스템,S
2820,12510,19305927760,2008,더존비즈온,S
2821,6200,18953853100,2008,한국전자홀딩스,S
2822,2600,18930000000,2008,조흥,S
2823,17900,18041636400,2008,광전자,S
2824,15230,17880000000,2008,대창단조,S
2825,9140,17828545950,2008,경인전자,S
2826,71090,17747269200,2008,하이스틸,S
2827,3680,17518184015,2008,한성기업,S
2828,8500,16680000000,2008,일정실업,S
2829,5820,16544000000,2008,원림,S
2830,5360,16510748000,2008,모나미,S
2831,44820,16417133740,2008,코스맥스비티아이,S
2832,15260,16392695680,2008,에이엔피,S
2833,4770,16356000000,2008,써니전자,S
2834,8700,16311899430,2008,아남전자,S
2835,5070,16295982720,2008,코스모신소재,S
2836,2220,15748800000,2008,한일철강,S
2837,4870,15555956000,2008,티웨이홀딩스,S
2838,24890,15473014480,2008,대원화성,S
2839,21050,15246151550,2008,서원,S
2840,7980,15244920000,2008,태평양물산,S
2841,2880,15175136160,2008,대유에이텍,S
2842,1570,14954257040,2008,금양,S
2843,14910,14575284270,2008,성문전자,S
2844,23810,13750000000,2008,인팩,S
2845,69460,13703093695,2008,대호에이엘,S
2846,10580,13163523000,2008,에스엠벡셀,S
2847,12690,12617082975,2008,모나리자,S
2848,35150,12342000000,2008,백산,S
2849,11690,12321980050,2008,와이투솔루션,S
2850,2700,11993503170,2008,신일전자,S
2851,13000,11970282440,2008,세우글로벌,S
2852,5690,11868131760,2008,파미셀,S
2853,5110,11774822115,2008,한창,S
2854,760,11760000000,2008,이화산업,S
2855,7120,11701368600,2008,미래아이앤지,S
2856,5030,11664000000,2008,부산주공,S
2857,2760,11327500000,2008,보락,S
2858,12280,11244948015,2008,영화금속,S
2859,1420,10923000000,2008,태원물산,S
2860,25620,10884647790,2008,제이준코스메틱,S
2861,30720,10594555400,2008,동원수산,S
2862,19180,10350000000,2008,티에이치엔,S
2863,88790,10296380220,2008,진도,S
2864,74610,9983970230,2008,이엔플러스,S
2865,11390,9746880000,2008,부산산업,S
2866,2420,9700689600,2008,세기상사,S
2867,90080,9200000000,2008,평화산업,S
2868,71950,8927345200,2008,코아스,S
2869,2140,8604101625,2008,고려산업,S
2870,1550,8444329740,2008,조비,S
2871,5320,7708651860,2008,국동,S
2872,14130,7500000000,2008,한익스프레스,S
2873,49800,7150000000,2008,우진플라임,S
2874,84680,7068358275,2008,이월드,S
2875,11300,7050374640,2008,성안,S
2876,4920,6720000000,2008,씨아이테크,S
2877,3780,5940000000,2008,진양산업,S
2878,20120,5642951305,2008,키다리스튜디오,S
2879,1140,5136520000,2008,국보,S
2880,51630,5085000000,2008,진양화학,S
2881,9460,4865680800,2008,한창제지,S
2882,12170,4381266205,2008,아센디오,S
2883,5930,117692170263000,2009,삼성전자,B
2884,12330,16645800573000,2009,현대모비스,B
2885,96770,10864703770000,2009,SK이노베이션,B
2886,4170,10128088500000,2009,신세계,B
2887,23530,10049007404000,2009,롯데쇼핑,B
2888,34020,8575495103700,2009,두산에너빌리티,B
2889,9150,8029572320000,2009,삼성전기,B
2890,720,7895123738500,2009,현대건설,B
2891,270,7773413651450,2009,기아,B
2892,4020,7343669993500,2009,현대제철,B
2893,6400,6765413638500,2009,삼성SDI,B
2894,10140,5587184341200,2009,삼성중공업,B
2895,90430,5460022966000,2009,아모레퍼시픽,B
2896,12450,4824204000000,2009,한화에어로스페이스,B
2897,28050,4320000000000,2009,삼성엔지니어링,B
2898,86280,4256250000000,2009,현대글로비스,B
2899,47040,4169201100800,2009,대우건설,B
2900,3490,3951242541900,2009,대한항공,B
2901,240,3880843189500,2009,한국앤컴퍼니,B
2902,10130,3849480000000,2009,고려아연,B
2903,36460,3756027186000,2009,한국가스공사,B
2904,880,3583027533000,2009,한화,B
2905,35250,3530018250000,2009,강원랜드,B
2906,11170,3265650000000,2009,롯데케미칼,B
2907,36570,3245562775000,2009,엔씨소프트,B
2908,47050,3238452330900,2009,포스코인터내셔널,B
2909,4800,2992007166000,2009,효성,B
2910,21240,2961592166400,2009,코웨이,B
2911,69960,2554843725000,2009,현대백화점,B
2912,150,2373169636800,2009,두산,B
2913,28670,2326193659800,2009,팬오션,B
2914,10620,2060000000000,2009,현대미포조선,B
2915,9830,1893827398500,2009,한화솔루션,B
2916,12750,1842960133000,2009,에스원,B
2917,100,1801543696000,2009,유한양행,B
2918,1800,1720860615000,2009,오리온홀딩스,B
2919,80,1711213059400,2009,하이트진로,B
2920,11070,1697762371000,2009,LG이노텍,B
2921,4370,1514577858000,2009,농심,B
2922,30000,1449519435000,2009,제일기획,B
2923,18880,1435922000000,2009,한온시스템,B
2924,640,1343596000000,2009,동아쏘시오홀딩스,B
2925,4000,1213890000000,2009,롯데정밀화학,B
2926,8930,1166447616000,2009,한미사이언스,B
2927,6280,1135446102000,2009,녹십자,B
2928,97230,1082909682300,2009,HJ중공업,B
2929,670,1048120760000,2009,영풍,B
2930,2020,998865533000,2009,코오롱,B
2931,25860,926510421950,2009,남해화학,B
2932,1440,880778785200,2009,대한전선,B
2933,11810,839015486400,2009,STX,B
2934,3240,812782000000,2009,태광산업,B
2935,8770,808511292600,2009,호텔신라,B
2936,140,670675508500,2009,하이트진로홀딩스,B
2937,2350,641660957600,2009,넥센타이어,B
2938,20560,638510771835,2009,아시아나항공,B
2939,3300,606643165200,2009,한일홀딩스,B
2940,16880,594529226200,2009,웅진,B
2941,16380,591961381000,2009,KG스틸,B
2942,29530,577585661700,2009,신도리코,B
2943,95720,558889552000,2009,웅진씽크빅,B
2944,77970,549161351950,2009,STX엔진,B
2945,7310,522880000000,2009,오뚜기,B
2946,69620,522395054700,2009,대웅제약,B
2947,2240,508300000000,2009,고려제강,B
2948,5180,507338911500,2009,빙그레,B
2949,19680,502287900500,2009,대교,B
2950,4150,479869170000,2009,한솔홀딩스,B
2951,2320,477788774400,2009,한진,B
2952,5880,472489453000,2009,대한해운,B
2953,11760,471158822200,2009,현대코퍼레이션,B
2954,4690,454162800000,2009,삼천리,B
2955,9970,447663242300,2009,영원무역홀딩스,B
2956,70,446806323400,2009,삼양홀딩스,B
2957,7570,431537295600,2009,일양약품,B
2958,9410,412560000000,2009,태영건설,B
2959,3000,407030636250,2009,부광약품,B
2960,2990,405026599530,2009,금호건설,B
2961,3920,398880000000,2009,남양유업,B
2962,6040,396857600000,2009,동원산업,B
2963,20000,396543000000,2009,한섬,B
2964,1210,385224040700,2009,금호전기,B
2965,6380,380000000000,2009,카프로,B
2966,5250,379497712000,2009,녹십자홀딩스,B
2967,16800,356250000000,2009,퍼시스,B
2968,4490,353500000000,2009,세방전지,B
2969,64960,346835822800,2009,SNT모티브,B
2970,6650,346450000000,2009,대한유화,B
2971,3480,339592838000,2009,한진중공업홀딩스,B
2972,32350,339000000000,2009,롯데관광개발,B
2973,23590,336499627500,2009,다우기술,B
2974,72710,330210505600,2009,농심홀딩스,B
2975,1630,321682500000,2009,종근당홀딩스,B
2976,93370,321286451660,2009,후성,B
2977,84010,315665381800,2009,대한제강,B
2978,8060,313760209000,2009,대덕,B
2979,4430,309600000000,2009,송원산업,B
2980,12510,305399208100,2009,더존비즈온,B
2981,1940,288970583200,2009,KISCO홀딩스,B
2982,9680,280170000000,2009,모토닉,B
2983,1260,278800000000,2009,남광토건,S
2984,91090,276013110660,2009,세원이앤씨,S
2985,9240,272993564800,2009,한샘,S
2986,1520,269196019825,2009,동양,S
2987,50,267280000000,2009,경방,S
2988,990,266866086480,2009,DB하이텍,S
2989,1680,265667503200,2009,대상,S
2990,2030,262536666600,2009,아세아,S
2991,2780,261318520065,2009,진흥기업,S
2992,71970,260910000000,2009,STX중공업,S
2993,3090,257825199150,2009,대웅,S
2994,14830,254183663400,2009,유니드,S
2995,73240,252379615075,2009,금호타이어,S
2996,36530,249005623750,2009,SNT홀딩스,S
2997,58650,239200000000,2009,세아홀딩스,S
2998,1130,231530000000,2009,대한제분,S
2999,85310,230249805000,2009,엔케이,S
3000,4360,230160000000,2009,세방,S
3001,8730,226920000000,2009,율촌화학,S
3002,9200,219489110250,2009,무림페이퍼,S
3003,17960,215350000000,2009,한국카본,S
3004,20,211720542600,2009,동화약품,S
3005,5850,206238398100,2009,에스엘,S
3006,14820,205616896100,2009,동원시스템즈,S
3007,37710,203200000000,2009,광주신세계,S
3008,8040,201545925890,2009,사조동아원,S
3009,7860,201415008830,2009,서연,S
3010,17810,200739306500,2009,풀무원,S
3011,700,195684169200,2009,유수홀딩스,S
3012,4710,191746399200,2009,한솔테크닉스,S
3013,4970,186363625000,2009,신라교역,S
3014,4960,185782331250,2009,한신공영,S
3015,4980,185493489750,2009,성신양회,S
3016,5960,184346318700,2009,동부건설,S
3017,28100,181700000000,2009,동아지질,S
3018,29460,175537983390,2009,케이씨,S
3019,5950,172261731000,2009,이수화학,S
3020,42700,170908691520,2009,한미반도체,S
3021,3120,168644000000,2009,일성신약,S
3022,1470,167395514300,2009,삼부토건,S
3023,9420,163540000000,2009,한올바이오파마,S
3024,33240,163409400000,2009,자화전자,S
3025,5500,163344000000,2009,삼진제약,S
3026,1790,161664135000,2009,대한제당,S
3027,5810,161012681850,2009,풍산홀딩스,S
3028,230,160686296650,2009,일동홀딩스,S
3029,7690,160082470800,2009,국도화학,S
3030,9290,159359387040,2009,광동제약,S
3031,2960,156650000000,2009,한국쉘석유,S
3032,12320,153964800000,2009,경동인베스트,S
3033,7160,151000000000,2009,사조산업,S
3034,2390,150800000000,2009,한독,S
3035,3070,150643412460,2009,코오롱글로벌,S
3036,15360,150000000000,2009,예스코홀딩스,S
3037,15860,148810055775,2009,일진홀딩스,S
3038,15890,147312900000,2009,태경산업,S
3039,4890,146725507500,2009,동일산업,S
3040,3200,146400000000,2009,일신방직,S
3041,58430,145800000000,2009,포스코스틸리온,S
3042,3520,145499949660,2009,영진약품,S
3043,5720,144340966000,2009,넥센,S
3044,2620,141669000000,2009,제일파마홀딩스,S
3045,14680,140060418000,2009,한솔케미칼,S
3046,13570,138251347500,2009,디와이,S
3047,10780,136689502620,2009,아이에스동서,S
3048,79430,136367035000,2009,현대리바트,S
3049,33530,131155972200,2009,세종공업,S
3050,6390,131090400000,2009,한일현대시멘트,S
3051,300,130774741760,2009,대유플러스,S
3052,4560,130431715150,2009,현대비앤지스틸,S
3053,6370,128777170900,2009,대구백화점,S
3054,3230,128225778250,2009,삼양식품,S
3055,500,123630000000,2009,가온전선,S
3056,9270,123441571500,2009,신원,S
3057,3850,122461000000,2009,보령,S
3058,84690,122217315750,2009,대상홀딩스,S
3059,16580,121830458500,2009,환인제약,S
3060,7460,119919298200,2009,에이프로젠,S
3061,4540,119699364700,2009,깨끗한나라,S
3062,1780,118500587700,2009,알루코,S
3063,430,118500000000,2009,대원강업,S
3064,16710,118257523650,2009,대성홀딩스,S
3065,12610,115875000000,2009,경인양행,S
3066,93230,112121100000,2009,이아이디,S
3067,16450,111119116500,2009,한세예스24홀딩스,S
3068,5010,110697872000,2009,휴스틸,S
3069,10960,108600000000,2009,삼호개발,S
3070,2840,107900000000,2009,미원상사,S
3071,11930,107678501070,2009,신성이엔지,S
3072,10690,107660000000,2009,화신,S
3073,4080,104000000000,2009,신흥,S
3074,490,103929559800,2009,대동,S
3075,860,103025000000,2009,강남제비스코,S
3076,5430,102906537500,2009,한국공항,S
3077,8250,102676636800,2009,이건산업,S
3078,1340,101073343600,2009,백광산업,S
3079,34590,101000000000,2009,인천도시가스,S
3080,19170,100987624350,2009,신풍제약,S
3081,24720,97012877460,2009,한국콜마홀딩스,S
3082,5740,96883063200,2009,크라운해태홀딩스,S
3083,3960,96840948000,2009,사조대림,S
3084,24090,93483000000,2009,디씨엠,S
3085,2100,92840690000,2009,경농,S
3086,32560,91900000000,2009,황금에스티,S
3087,8970,90984408000,2009,동양철관,S
3088,72130,90019714180,2009,유엔젤,S
3089,8490,89892008010,2009,서흥,S
3090,7540,89546600000,2009,샘표,S
3091,5800,88200000000,2009,신영와코루,S
3092,7590,87561020110,2009,동방아그로,S
3093,63160,86809517400,2009,종근당바이오,S
3094,3830,86452800000,2009,대한화섬,S
3095,1020,85922024720,2009,페이퍼코리아,S
3096,910,85621858000,2009,유니온,S
3097,7660,85511795800,2009,이수페타시스,S
3098,9160,84887880000,2009,SIMPAC,S
3099,10820,82072294200,2009,퍼스텍,S
3100,8350,78272115600,2009,남선알미늄,S
3101,320,77871804900,2009,노루홀딩스,S
3102,5420,77555336850,2009,코스모화학,S
3103,2170,76500000000,2009,삼양통상,S
3104,78000,76263269160,2009,텔코웨어,S
3105,75180,75648000000,2009,새론오토모티브,S
3106,5690,75442336900,2009,파미셀,S
3107,2810,75216658130,2009,삼영무역,S
3108,850,75020000000,2009,화천기공,S
3109,9450,74534400000,2009,경동나비엔,S
3110,12200,74491000000,2009,계양전기,S
3111,12800,73758446010,2009,대창,S
3112,11420,73584090000,2009,갤럭시아에스엠,S
3113,11000,73167701000,2009,진원생명과학,S
3114,14440,73000000000,2009,영보화학,S
3115,14990,72487583850,2009,인디에프,S
3116,84670,71471400000,2009,동양고속,S
3117,2710,71122500000,2009,TCC스틸,S
3118,9310,70566170400,2009,참엔지니어링,S
3119,9180,70536115440,2009,한솔로지스틱스,S
3120,3680,70439315700,2009,한성기업,S
3121,92200,70091000000,2009,디아이씨,S
3122,21050,67978253700,2009,서원,S
3123,3080,67467400000,2009,성보화학,S
3124,2410,66645294300,2009,범양건영,S
3125,36580,65957839920,2009,팜스코,S
3126,25560,65734776250,2009,미래산업,S
3127,2460,64370636000,2009,화성산업,S
3128,6570,64097250000,2009,대림통상,S
3129,90350,63100000000,2009,노루페인트,S
3130,11280,62663256900,2009,태림포장,S
3131,2450,62419861545,2009,삼익악기,S
3132,9190,62199650000,2009,대양금속,S
3133,2310,61624932000,2009,아세아제지,S
3134,7110,61578004950,2009,일신석재,S
3135,7210,61566880000,2009,벽산,S
3136,17040,61358049800,2009,광명전기,S
3137,6490,60786247600,2009,인스코비,S
3138,2920,60228908200,2009,유성기업,S
3139,8420,60075269650,2009,문배철강,S
3140,3220,58851985500,2009,대원제약,S
3141,44820,58796241820,2009,코스맥스비티아이,S
3142,25750,58418206850,2009,한솔홈데코,S
3143,3350,57371000000,2009,한국화장품제조,S
3144,2360,57233870950,2009,SH에너지화학,S
3145,14530,56960000000,2009,극동유화,S
3146,7280,56900000000,2009,한국특강,S
3147,23960,55973401000,2009,에쓰씨엔지니어링,S
3148,7810,54985258550,2009,코리아써키트,S
3149,650,54453282000,2009,천일고속,S
3150,34300,54000000000,2009,신세계건설,S
3151,11500,53856000000,2009,한농화성,S
3152,4140,53809925000,2009,동방,S
3153,6980,52993500000,2009,우성,S
3154,6090,52756000000,2009,사조오양,S
3155,6660,52414725300,2009,삼성공조,S
3156,13520,51842651630,2009,화승코퍼레이션,S
3157,25890,51251957700,2009,한국주강,S
3158,6890,51040000000,2009,태경케미컬,S
3159,14580,51028735000,2009,태경비케이,S
3160,16090,50716187200,2009,대현,S
3161,9770,50560000000,2009,삼정펄프,S
3162,14280,50259227400,2009,금강공업,S
3163,77500,50174849890,2009,유니퀘스트,S
3164,23800,49952621760,2009,인지컨트롤스,S
3165,6200,49415402725,2009,한국전자홀딩스,S
3166,7610,49230000000,2009,선도전기,S
3167,2070,49174486200,2009,비비안,S
3168,11690,48957765400,2009,와이투솔루션,S
3169,3280,48792266700,2009,흥아해운,S
3170,83420,48600000000,2009,그린케미칼,S
3171,4700,47873793600,2009,조광피혁,S
3172,4910,47104000000,2009,조광페인트,S
3173,2760,46722000000,2009,보락,S
3174,4450,46387634300,2009,삼화왕관,S
3175,25820,46149960000,2009,이구산업,S
3176,47400,45570000000,2009,유니온머티리얼,S
3177,10040,45043300050,2009,한국내화,S
3178,5070,44691557760,2009,코스모신소재,S
3179,3010,43812648000,2009,혜인,S
3180,26940,42300000000,2009,부국철강,S
3181,2870,42125233500,2009,신풍,S
3182,41650,42084042000,2009,상신브레이크,S
3183,18470,41899200000,2009,조일알미늄,S
3184,17550,41873989700,2009,수산중공업,S
3185,590,40800000000,2009,CS홀딩스,S
3186,3160,40641334425,2009,디아이,S
3187,14160,40370635250,2009,대영포장,S
3188,9470,40344302000,2009,삼화전기,S
3189,90370,39350000000,2009,메타랩스,S
3190,17370,39200000000,2009,우신시스템,S
3191,23150,38850000000,2009,MH에탄올,S
3192,2720,38427356040,2009,국제약품,S
3193,4830,38416000000,2009,덕성,S
3194,27740,38289807585,2009,마니커,S
3195,17180,38219716190,2009,명문제약,S
3196,950,38052000000,2009,전방,S
3197,17900,37737089470,2009,광전자,S
3198,16590,37704114000,2009,신대양제지,S
3199,84680,37149976050,2009,이월드,S
3200,15020,36852376000,2009,이스타코,S
3201,4720,36266815680,2009,팜젠사이언스,S
3202,6740,36186000000,2009,영풍제지,S
3203,10600,35863764755,2009,웰바이오텍,S
3204,890,35461071100,2009,보해양조,S
3205,8600,35081838400,2009,윌비스,S
3206,31820,34877355270,2009,콤텍시스템,S
3207,220,34230611500,2009,유유제약,S
3208,13360,34167379840,2009,일성건설,S
3209,520,33495000000,2009,삼일제약,S
3210,68290,33450000000,2009,삼성출판사,S
3211,58730,33075000000,2009,다스코,S
3212,10770,32614789180,2009,평화홀딩스,S
3213,4270,31866700800,2009,남성,S
3214,13700,31606596000,2009,까뮤이앤씨,S
3215,2880,31094956720,2009,대유에이텍,S
3216,24890,30946028960,2009,대원화성,S
3217,2210,30530198425,2009,동성제약,S
3218,6340,30529637190,2009,대원전선,S
3219,1620,30153025400,2009,케이비아이동국실업,S
3220,69460,29712648705,2009,대호에이엘,S
3221,10660,29700000000,2009,화천기계,S
3222,8700,27919184840,2009,아남전자,S
3223,11330,27838923475,2009,유니켐,S
3224,11090,27739140000,2009,에넥스,S
3225,6110,27115000000,2009,삼아알미늄,S
3226,10580,27019863000,2009,에스엠벡셀,S
3227,1570,26957015980,2009,금양,S
3228,15230,26700000000,2009,대창단조,S
3229,12690,26697016150,2009,모나리자,S
3230,7120,26414118825,2009,미래아이앤지,S
3231,5360,25831200000,2009,모나미,S
3232,2220,25398000000,2009,한일철강,S
3233,1070,24433000000,2009,대한방직,S
3234,9460,23850771875,2009,한창제지,S
3235,24900,23349090660,2009,덕양산업,S
3236,1360,23338428975,2009,삼성제약,S
3237,7980,23011200000,2009,태평양물산,S
3238,23810,22500000000,2009,인팩,S
3239,2600,22500000000,2009,조흥,S
3240,15260,21259277210,2009,에이엔피,S
3241,5820,21252000000,2009,원림,S
3242,35150,21175000000,2009,백산,S
3243,4870,21127439970,2009,티웨이홀딩스,S
3244,14910,21045620745,2009,성문전자,S
3245,9810,19957420035,2009,플레이그램,S
3246,4770,19849200000,2009,써니전자,S
3247,90080,19840000000,2009,평화산업,S
3248,23450,19238761150,2009,동남합성,S
3249,71090,19039216000,2009,하이스틸,S
3250,4920,18800000000,2009,씨아이테크,S
3251,74610,18780527220,2009,이엔플러스,S
3252,2700,18657824625,2009,신일전자,S
3253,9140,18613944450,2009,경인전자,S
3254,88790,18344503770,2009,진도,S
3255,5030,18324000000,2009,부산주공,S
3256,30720,18225598800,2009,동원수산,S
3257,25620,17650780200,2009,제이준코스메틱,S
3258,3780,17300000000,2009,진양산업,S
3259,12280,16951339545,2009,영화금속,S
3260,1550,16763326200,2009,조비,S
3261,14130,16680000000,2009,한익스프레스,S
3262,19180,15840000000,2009,티에이치엔,S
3263,49800,15500000000,2009,우진플라임,S
3264,2140,15237988675,2009,고려산업,S
3265,71950,15200614800,2009,코아스,S
3266,5110,14594145720,2009,한창,S
3267,13000,14420922655,2009,세우글로벌,S
3268,8500,14220000000,2009,일정실업,S
3269,760,13146000000,2009,이화산업,S
3270,1420,13031700000,2009,태원물산,S
3271,11300,12309726690,2009,성안,S
3272,20120,11645326260,2009,키다리스튜디오,S
3273,11390,11299200000,2009,부산산업,S
3274,2420,10189800000,2009,세기상사,S
3275,51630,9360000000,2009,진양화학,S
3276,5320,7926309600,2009,국동,S
3277,1140,7191128000,2009,국보,S
3278,12170,3542717610,2009,아센디오,S
3279,5930,139787070813000,2010,삼성전자,B
3280,12330,27694329023500,2010,현대모비스,B
3281,270,20117305120000,2010,기아,B
3282,96770,17938319416000,2010,SK이노베이션,B
3283,23530,13737515902000,2010,롯데쇼핑,B
3284,4170,11580347000000,2010,신세계,B
3285,4020,10621652137500,2010,현대제철,B
3286,10140,9512065903200,2010,삼성중공업,B
3287,9150,9262018304000,2010,삼성전기,B
3288,34020,9079052868600,2010,두산에너빌리티,B
3289,11170,8570340000000,2010,롯데케미칼,B
3290,720,8051021809500,2010,현대건설,B
3291,28050,7680000000000,2010,삼성엔지니어링,B
3292,6400,7653801288000,2010,삼성SDI,B
3293,90430,6658422011000,2010,아모레퍼시픽,B
3294,35250,5979636975000,2010,강원랜드,B
3295,86280,5587500000000,2010,현대글로비스,B
3296,12450,5498955000000,2010,한화에어로스페이스,B
3297,10130,5217555000000,2010,고려아연,B
3298,3490,5009225517600,2010,대한항공,B
3299,240,4832030245750,2010,한국앤컴퍼니,B
3300,36570,4546627102500,2010,엔씨소프트,B
3301,10620,4480000000000,2010,현대미포조선,B
3302,9830,4348788841000,2010,한화솔루션,B
3303,47040,4185487042600,2010,대우건설,B
3304,150,3856562094000,2010,두산,B
3305,36460,3748298735000,2010,한국가스공사,B
3306,4800,3722450230000,2010,효성,B
3307,47050,3653125091400,2010,포스코인터내셔널,B
3308,880,3500572924500,2010,한화,B
3309,69960,3168285219000,2010,현대백화점,B
3310,21240,3108129278800,2010,코웨이,B
3311,11070,2696584912000,2010,LG이노텍,B
3312,28670,2357072336700,2010,팬오션,B
3313,1800,2302135652000,2010,오리온홀딩스,B
3314,4000,2138820000000,2010,롯데정밀화학,B
3315,18880,2135200000000,2010,한온시스템,B
3316,12750,2127953968000,2010,에스원,B
3317,100,1843672592500,2010,유한양행,B
3318,2990,1822212735000,2010,금호건설,B
3319,97230,1807239999600,2010,HJ중공업,B
3320,20560,1721448215340,2010,아시아나항공,B
3321,30000,1593320966250,2010,제일기획,B
3322,670,1578628280000,2010,영풍,B
3323,80,1433533726200,2010,하이트진로,B
3324,11810,1423329843000,2010,STX,B
3325,3240,1405110800000,2010,태광산업,B
